Ride_Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Ride_Revenue,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Vehicle Images,Ride Month,Ride Day,Cancellation Flag,Ride_Date_Clean
7/30/2024,5:13:00 PM,CNR4776471359,Canceled by Customer,CID479951,eBike,Hosur Road,Jayanagar,NULL,NULL,Driver asked to cancel,NULL,NULL,NULL,674,NULL,0,0,0,#NAME?,Jul,Tue,1,7/30/2024
7/28/2024,1:42:00 PM,CNR3700416786,Canceled by Customer,CID160458,Prime SUV,Shivajinagar,Electronic City,NULL,NULL,Change of plans,NULL,NULL,NULL,447,NULL,0,0,0,#NAME?,Jul,Sun,1,7/28/2024
7/11/2024,7:33:00 AM,CNR3462340628,Canceled by Driver,CID239124,Prime SUV,RT Nagar,Malleshwaram,NULL,NULL,NULL,More than permitted people in there,NULL,NULL,148,NULL,0,0,0,#NAME?,Jul,Thu,1,7/11/2024
7/28/2024,6:18:00 PM,CNR5219382157,Canceled by Driver,CID229314,Prime SUV,Basavanagudi,Shantinagar,NULL,NULL,NULL,More than permitted people in there,NULL,NULL,101,NULL,0,0,0,#NAME?,Jul,Sun,1,7/28/2024
7/2/2024,3:13:00 PM,CNR4165442717,Driver Not Found,CID746578,eBike,Chamarajpet,Richmond Town,NULL,NULL,NULL,NULL,NULL,NULL,231,NULL,0,0,0,#NAME?,Jul,Tue,1,7/2/2024
7/1/2024,7:03:00 PM,CNR1759069706,Success,CID943819,Bike,Yeshwanthpur,Indiranagar,231,30,NULL,NULL,No,NULL,172,UPI,5,3.1,3,#NAME?,Jul,Mon,0,7/1/2024
7/25/2024,1:41:00 AM,CNR1998845379,Success,CID587485,Auto,Majestic,Bannerghatta Road,77,60,NULL,NULL,No,NULL,186,UPI,18,3.2,4,#NAME?,Jul,Thu,0,7/25/2024
7/10/2024,10:55:00 PM,CNR4936120069,Success,CID888986,Auto,Cox Town,Vijayanagar,217,75,NULL,NULL,No,NULL,943,UPI,8,4.3,5,#NAME?,Jul,Wed,0,7/10/2024
7/19/2024,4:23:00 AM,CNR3611954724,Canceled by Customer,CID835376,Bike,Mysore Road,Hennur,NULL,NULL,Wrong Address,NULL,NULL,NULL,255,NULL,0,0,0,#NAME?,Jul,Fri,1,7/19/2024
7/14/2024,11:27:00 PM,CNR7597276757,Driver Not Found,CID788243,Prime SUV,Peenya,Malleshwaram,NULL,NULL,NULL,NULL,NULL,NULL,121,NULL,0,0,0,#NAME?,Jul,Sun,1,7/14/2024
7/4/2024,8:49:00 PM,CNR6716480946,Canceled by Driver,CID709344,Mini,Nagarbhavi,Varthur,NULL,NULL,NULL,Customer was coughing/sick,NULL,NULL,255,NULL,0,0,0,#NAME?,Jul,Thu,1,7/4/2024
7/4/2024,1:43:00 PM,CNR6482129028,Success,CID367560,Prime SUV,Frazer Town,Sarjapur Road,112,115,NULL,NULL,No,NULL,2109,Cash,2,3.1,4,#NAME?,Jul,Thu,0,7/4/2024
7/27/2024,5:05:00 AM,CNR6666854548,Success,CID956886,Bike,Yelahanka,Hosur Road,42,90,NULL,NULL,No,NULL,415,Cash,4,4.1,3,#NAME?,Jul,Sat,0,7/27/2024
7/20/2024,9:28:00 PM,CNR9333273492,Success,CID604552,Prime Sedan,Chickpet,Majestic,105,115,NULL,NULL,No,NULL,594,UPI,21,4.1,5,#NAME?,Jul,Sat,0,7/20/2024
7/17/2024,4:19:00 PM,CNR3920498221,Driver Not Found,CID266826,Prime Sedan,Electronic City,Shantinagar,NULL,NULL,NULL,NULL,NULL,NULL,984,NULL,0,0,0,#NAME?,Jul,Wed,1,7/17/2024
7/16/2024,4:04:00 PM,CNR8705137963,Success,CID925665,Auto,Bellandur,BTM Layout,147,70,NULL,NULL,No,NULL,727,UPI,12,3.1,5,#NAME?,Jul,Tue,0,7/16/2024
7/11/2024,11:32:00 AM,CNR8273757466,Success,CID743092,eBike,JP Nagar,Richmond Town,112,125,NULL,NULL,No,NULL,515,Cash,25,4.3,4,#NAME?,Jul,Thu,0,7/11/2024
7/6/2024,11:26:00 AM,CNR3132012889,Canceled by Driver,CID969345,Auto,Yelahanka,Basavanagudi,NULL,NULL,NULL,Personal & Car related issue,NULL,NULL,848,NULL,0,0,0,#NAME?,Jul,Sat,1,7/6/2024
7/3/2024,10:41:00 AM,CNR4759587059,Success,CID274425,Mini,Padmanabhanagar,JP Nagar,231,35,NULL,NULL,No,NULL,997,UPI,40,3.8,3,#NAME?,Jul,Wed,0,7/3/2024
7/25/2024,3:57:00 PM,CNR5983043846,Success,CID608437,Mini,Hebbal,BTM Layout,217,130,NULL,NULL,No,NULL,191,UPI,1,3.3,4,#NAME?,Jul,Thu,0,7/25/2024
7/4/2024,3:04:00 AM,CNR7848570023,Success,CID941682,eBike,Yeshwanthpur,Magadi Road,168,125,NULL,NULL,No,NULL,996,UPI,34,3.3,4,#NAME?,Jul,Thu,0,7/4/2024
7/29/2024,9:16:00 AM,CNR6296806775,Driver Not Found,CID515549,Bike,Kammanahalli,Mysore Road,NULL,NULL,NULL,NULL,NULL,NULL,378,NULL,0,0,0,#NAME?,Jul,Mon,1,7/29/2024
7/6/2024,3:45:00 PM,CNR1105102697,Driver Not Found,CID657524,Mini,JP Nagar,Ulsoor,NULL,NULL,NULL,NULL,NULL,NULL,218,NULL,0,0,0,#NAME?,Jul,Sat,1,7/6/2024
7/16/2024,2:29:00 AM,CNR5208477487,Canceled by Driver,CID395323,eBike,RT Nagar,RT Nagar,NULL,NULL,NULL,Personal & Car related issue,NULL,NULL,256,NULL,0,0,0,#NAME?,Jul,Tue,1,7/16/2024
7/7/2024,1:16:00 PM,CNR2784806529,Success,CID264448,Prime Sedan,Magadi Road,Cox Town,301,145,NULL,NULL,No,NULL,342,UPI,13,3.7,3,#NAME?,Jul,Sun,0,7/7/2024
7/22/2024,8:15:00 AM,CNR9158255048,Success,CID423833,Prime SUV,Koramangala,Richmond Town,49,105,NULL,NULL,No,NULL,445,Cash,2,5,3,#NAME?,Jul,Mon,0,7/22/2024
7/4/2024,1:48:00 PM,CNR3074008264,Canceled by Driver,CID490562,Prime SUV,HSR Layout,Kengeri,NULL,NULL,NULL,Personal & Car related issue,NULL,NULL,403,NULL,0,0,0,#NAME?,Jul,Thu,1,7/4/2024
7/19/2024,8:13:00 AM,CNR2344843448,Success,CID416862,eBike,Yelahanka,Hennur,133,140,NULL,NULL,No,NULL,327,Cash,39,3.9,4,#NAME?,Jul,Fri,0,7/19/2024
7/10/2024,5:46:00 AM,CNR3107130785,Success,CID775806,Auto,Rajarajeshwari Nagar,Frazer Town,273,60,NULL,NULL,No,NULL,796,Cash,10,3.4,5,#NAME?,Jul,Wed,0,7/10/2024
7/10/2024,10:27:00 PM,CNR5096526505,Success,CID810868,Bike,Jayanagar,Nagarbhavi,245,90,NULL,NULL,No,NULL,371,Cash,46,4.3,4,#NAME?,Jul,Wed,0,7/10/2024
7/22/2024,12:17:00 AM,CNR5356461401,Success,CID974686,Bike,Bellandur,Mysore Road,77,85,NULL,NULL,No,NULL,209,Credit Card,27,4.5,4,#NAME?,Jul,Mon,0,7/22/2024
7/19/2024,7:03:00 AM,CNR6230414626,Canceled by Customer,CID143850,Prime Sedan,Tumkur Road,Malleshwaram,NULL,NULL,Change of plans,NULL,NULL,NULL,2008,NULL,0,0,0,#NAME?,Jul,Fri,1,7/19/2024
7/23/2024,4:15:00 PM,CNR9848023419,Canceled by Customer,CID200911,Auto,Langford Town,Hulimavu,NULL,NULL,Change of plans,NULL,NULL,NULL,255,NULL,0,0,0,#NAME?,Jul,Tue,1,7/23/2024
7/21/2024,8:06:00 PM,CNR3246542979,Success,CID663499,eBike,Mysore Road,Indiranagar,42,50,NULL,NULL,No,NULL,101,UPI,17,3.4,3,#NAME?,Jul,Sun,0,7/21/2024
7/4/2024,3:08:00 AM,CNR7874049610,Success,CID236414,Prime Plus,Sahakar Nagar,HSR Layout,203,100,NULL,NULL,No,NULL,960,UPI,44,3.2,5,#NAME?,Jul,Thu,0,7/4/2024
7/28/2024,6:24:00 PM,CNR6035501952,Success,CID398994,Prime Sedan,Indiranagar,Hebbal,308,135,NULL,NULL,No,NULL,169,UPI,17,3.1,3,#NAME?,Jul,Sun,0,7/28/2024
7/18/2024,12:52:00 PM,CNR4481374455,Success,CID499189,Prime Plus,Electronic City,Marathahalli,294,105,NULL,NULL,No,NULL,679,UPI,34,4,4,#NAME?,Jul,Thu,0,7/18/2024
7/24/2024,3:45:00 PM,CNR2357234097,Success,CID515000,Auto,Chamarajpet,JP Nagar,245,25,NULL,NULL,No,NULL,554,UPI,5,3,5,#NAME?,Jul,Wed,0,7/24/2024
7/21/2024,1:34:00 PM,CNR2039847064,Canceled by Driver,CID703018,Bike,Padmanabhanagar,Ramamurthy Nagar,NULL,NULL,NULL,Customer related issue,NULL,NULL,155,NULL,0,0,0,#NAME?,Jul,Sun,1,7/21/2024
7/14/2024,5:31:00 PM,CNR5966858733,Success,CID206866,Auto,Rajajinagar,Richmond Town,84,105,NULL,NULL,No,NULL,329,Cash,6,3.3,4,#NAME?,Jul,Sun,0,7/14/2024
7/15/2024,1:31:00 PM,CNR7903784728,Success,CID139760,Prime Plus,Kengeri,Sarjapur Road,63,125,NULL,NULL,No,NULL,107,UPI,39,3.3,5,#NAME?,Jul,Mon,0,7/15/2024
7/18/2024,12:19:00 PM,CNR8347955381,Success,CID732747,Bike,Jayanagar,Kengeri,287,25,NULL,NULL,No,NULL,312,UPI,29,4.1,4,#NAME?,Jul,Thu,0,7/18/2024
7/14/2024,7:52:00 AM,CNR2832086626,Success,CID295295,Prime Sedan,Koramangala,Sahakar Nagar,126,80,NULL,NULL,No,NULL,280,Cash,36,4.7,4,#NAME?,Jul,Sun,0,7/14/2024
7/20/2024,5:44:00 AM,CNR4998197969,Success,CID223930,Prime SUV,Shivajinagar,Sahakar Nagar,56,55,NULL,NULL,No,NULL,650,Cash,36,4.7,5,#NAME?,Jul,Sat,0,7/20/2024
7/29/2024,9:42:00 AM,CNR6156105428,Driver Not Found,CID478161,Prime Sedan,Richmond Town,Sarjapur Road,NULL,NULL,NULL,NULL,NULL,NULL,666,NULL,0,0,0,#NAME?,Jul,Mon,1,7/29/2024
7/19/2024,9:32:00 PM,CNR5096259907,Canceled by Driver,CID713572,eBike,JP Nagar,Hebbal,NULL,NULL,NULL,Personal & Car related issue,NULL,NULL,176,NULL,0,0,0,#NAME?,Jul,Fri,1,7/19/2024
7/27/2024,7:25:00 AM,CNR9122241273,Success,CID562063,Auto,Tumkur Road,Devanahalli,84,135,NULL,NULL,No,NULL,496,Cash,8,4.7,4,#NAME?,Jul,Sat,0,7/27/2024
7/22/2024,12:58:00 AM,CNR1676719178,Success,CID963660,Mini,Kammanahalli,Padmanabhanagar,91,30,NULL,NULL,No,NULL,317,Credit Card,47,4.9,3,#NAME?,Jul,Mon,0,7/22/2024
7/20/2024,9:16:00 PM,CNR5524915002,Success,CID450098,Auto,Frazer Town,KR Puram,280,130,NULL,NULL,No,NULL,962,Cash,11,4.5,3,#NAME?,Jul,Sat,0,7/20/2024
7/7/2024,12:22:00 PM,CNR5958445056,Canceled by Driver,CID446941,eBike,Langford Town,Majestic,NULL,NULL,NULL,More than permitted people in there,NULL,NULL,642,NULL,0,0,0,#NAME?,Jul,Sun,1,7/7/2024
7/30/2024,11:53:00 AM,CNR3211877735,Success,CID743117,Prime Sedan,Cox Town,HSR Layout,287,70,NULL,NULL,No,NULL,228,Cash,23,4.8,3,#NAME?,Jul,Tue,0,7/30/2024
7/16/2024,5:46:00 PM,CNR9388107682,Canceled by Customer,CID840346,Prime Sedan,Mysore Road,Indiranagar,NULL,NULL,Driver is not moving towards pickup location,NULL,NULL,NULL,216,NULL,0,0,0,#NAME?,Jul,Tue,1,7/16/2024
7/9/2024,6:53:00 AM,CNR1998613771,Success,CID884765,eBike,Mysore Road,Chickpet,168,100,NULL,NULL,No,NULL,477,Credit Card,41,3.2,4,#NAME?,Jul,Tue,0,7/9/2024
7/14/2024,2:28:00 AM,CNR6923677666,Driver Not Found,CID124935,Bike,Majestic,Chamarajpet,NULL,NULL,NULL,NULL,NULL,NULL,277,NULL,0,0,0,#NAME?,Jul,Sun,1,7/14/2024
7/26/2024,10:49:00 PM,CNR1852454738,Driver Not Found,CID781523,Prime SUV,Banashankari,Bannerghatta Road,NULL,NULL,NULL,NULL,NULL,NULL,601,NULL,0,0,0,#NAME?,Jul,Fri,1,7/26/2024
7/12/2024,12:04:00 PM,CNR2441774613,Canceled by Customer,CID166563,Bike,Shivajinagar,KR Puram,NULL,NULL,AC is Not working,NULL,NULL,NULL,258,NULL,0,0,0,#NAME?,Jul,Fri,1,7/12/2024
7/7/2024,12:22:00 AM,CNR3551606226,Success,CID115356,Bike,Langford Town,Bannerghatta Road,140,55,NULL,NULL,No,NULL,345,Cash,43,4.8,5,#NAME?,Jul,Sun,0,7/7/2024
7/28/2024,8:08:00 AM,CNR9266238014,Success,CID180424,Prime SUV,RT Nagar,JP Nagar,126,35,NULL,NULL,No,NULL,104,Cash,29,4.2,3,#NAME?,Jul,Sun,0,7/28/2024
7/16/2024,3:40:00 PM,CNR3178581771,Success,CID406782,Prime SUV,Yeshwanthpur,KR Puram,154,75,NULL,NULL,Yes,Customer Demand,780,UPI,43,3.3,4,#NAME?,Jul,Tue,0,7/16/2024
7/21/2024,10:04:00 PM,CNR6630122956,Success,CID485217,Prime Plus,Shantinagar,Sarjapur Road,70,45,NULL,NULL,No,NULL,488,Cash,42,4.4,4,#NAME?,Jul,Sun,0,7/21/2024
7/4/2024,7:10:00 AM,CNR6481461779,Success,CID418305,eBike,Sahakar Nagar,Sarjapur Road,182,95,NULL,NULL,No,NULL,349,Cash,45,4.3,4,#NAME?,Jul,Thu,0,7/4/2024
7/23/2024,1:19:00 AM,CNR9827470995,Canceled by Customer,CID791004,Auto,Rajajinagar,Hebbal,NULL,NULL,Change of plans,NULL,NULL,NULL,303,NULL,0,0,0,#NAME?,Jul,Tue,1,7/23/2024
7/18/2024,4:03:00 AM,CNR7059118300,Success,CID846189,Prime Sedan,Ramamurthy Nagar,Cox Town,266,55,NULL,NULL,No,NULL,458,UPI,47,3.2,4,#NAME?,Jul,Thu,0,7/18/2024
7/7/2024,10:03:00 PM,CNR9098980512,Success,CID778985,Prime Plus,Koramangala,Hennur,196,105,NULL,NULL,No,NULL,203,Cash,39,3.5,3,#NAME?,Jul,Sun,0,7/7/2024
7/4/2024,4:48:00 AM,CNR5075935226,Driver Not Found,CID310944,Prime SUV,Majestic,Sahakar Nagar,NULL,NULL,NULL,NULL,NULL,NULL,2695,NULL,0,0,0,#NAME?,Jul,Thu,1,7/4/2024
7/27/2024,6:48:00 PM,CNR9114796293,Success,CID377604,Prime SUV,Jayanagar,Shivajinagar,308,120,NULL,NULL,No,NULL,472,Cash,16,3.2,4,#NAME?,Jul,Sat,0,7/27/2024
7/28/2024,6:28:00 AM,CNR1336073950,Success,CID663645,Prime Plus,Marathahalli,Richmond Town,287,115,NULL,NULL,No,NULL,657,UPI,41,4.2,5,#NAME?,Jul,Sun,0,7/28/2024
7/18/2024,6:24:00 AM,CNR9890176683,Success,CID550893,eBike,Kadugodi,Whitefield,203,90,NULL,NULL,No,NULL,747,UPI,16,3.8,5,#NAME?,Jul,Thu,0,7/18/2024
7/11/2024,10:34:00 PM,CNR9246105731,Success,CID411471,Prime Sedan,Magadi Road,Langford Town,210,90,NULL,NULL,No,NULL,114,UPI,36,4.1,5,#NAME?,Jul,Thu,0,7/11/2024
7/18/2024,3:08:00 PM,CNR1263936541,Success,CID206428,Auto,Yeshwanthpur,Rajajinagar,189,75,NULL,NULL,No,NULL,137,UPI,1,4.7,4,#NAME?,Jul,Thu,0,7/18/2024
7/20/2024,8:57:00 AM,CNR7582255360,Success,CID238250,Bike,Ulsoor,Kadugodi,280,25,NULL,NULL,Yes,Vehicle Breakdown,202,Cash,28,3.1,3,#NAME?,Jul,Sat,0,7/20/2024
7/26/2024,1:04:00 AM,CNR8874870004,Success,CID762012,Auto,Bellandur,Koramangala,259,135,NULL,NULL,No,NULL,771,Cash,16,4.6,5,#NAME?,Jul,Fri,0,7/26/2024
7/26/2024,10:38:00 PM,CNR2087486954,Success,CID239020,eBike,Chamarajpet,Kengeri,231,90,NULL,NULL,No,NULL,849,Cash,37,3.8,3,#NAME?,Jul,Fri,0,7/26/2024
7/3/2024,5:37:00 PM,CNR8745813955,Canceled by Driver,CID101380,Prime SUV,Vijayanagar,Padmanabhanagar,NULL,NULL,NULL,Customer was coughing/sick,NULL,NULL,849,NULL,0,0,0,#NAME?,Jul,Wed,1,7/3/2024
7/7/2024,4:08:00 AM,CNR7237276647,Success,CID123698,Mini,KR Puram,Varthur,35,140,NULL,NULL,No,NULL,402,UPI,45,4.5,5,#NAME?,Jul,Sun,0,7/7/2024
7/25/2024,6:13:00 PM,CNR3538574363,Success,CID368004,Prime SUV,Hennur,Cox Town,203,90,NULL,NULL,No,NULL,269,Cash,40,3.2,4,#NAME?,Jul,Thu,0,7/25/2024
7/15/2024,6:26:00 AM,CNR4923629923,Canceled by Driver,CID176320,Auto,Jayanagar,Langford Town,NULL,NULL,NULL,More than permitted people in there,NULL,NULL,296,NULL,0,0,0,#NAME?,Jul,Mon,1,7/15/2024
7/21/2024,1:49:00 PM,CNR5060999775,Success,CID982967,Auto,Chickpet,Shivajinagar,217,145,NULL,NULL,No,NULL,397,Cash,18,3.5,5,#NAME?,Jul,Sun,0,7/21/2024
7/30/2024,6:52:00 PM,CNR4550726008,Driver Not Found,CID586918,Prime Sedan,Langford Town,Chamarajpet,NULL,NULL,NULL,NULL,NULL,NULL,391,NULL,0,0,0,#NAME?,Jul,Tue,1,7/30/2024
7/12/2024,8:54:00 AM,CNR6155120699,Success,CID865431,Prime SUV,Tumkur Road,Devanahalli,196,110,NULL,NULL,No,NULL,347,Cash,9,4.9,4,#NAME?,Jul,Fri,0,7/12/2024
7/14/2024,2:20:00 PM,CNR8595494218,Success,CID688235,Auto,Hosur Road,Rajajinagar,154,100,NULL,NULL,No,NULL,290,UPI,17,3.3,4,#NAME?,Jul,Sun,0,7/14/2024
7/5/2024,7:28:00 AM,CNR6147414992,Success,CID234124,Prime Plus,Sahakar Nagar,Electronic City,217,55,NULL,NULL,No,NULL,478,UPI,4,4.3,4,#NAME?,Jul,Fri,0,7/5/2024
7/24/2024,11:08:00 PM,CNR3929678886,Success,CID797298,eBike,Hennur,KR Puram,105,75,NULL,NULL,No,NULL,264,Cash,27,3.2,4,#NAME?,Jul,Wed,0,7/24/2024
7/3/2024,9:20:00 AM,CNR1780998824,Success,CID410087,Prime Plus,Frazer Town,Ramamurthy Nagar,196,95,NULL,NULL,No,NULL,324,Cash,49,4.8,3,#NAME?,Jul,Wed,0,7/3/2024
7/15/2024,4:41:00 PM,CNR7710804440,Driver Not Found,CID820541,Prime Sedan,RT Nagar,Bannerghatta Road,NULL,NULL,NULL,NULL,NULL,NULL,438,NULL,0,0,0,#NAME?,Jul,Mon,1,7/15/2024
7/6/2024,11:54:00 AM,CNR8105903458,Success,CID930699,Prime SUV,Bellandur,Kengeri,287,65,NULL,NULL,No,NULL,285,Cash,8,4.2,5,#NAME?,Jul,Sat,0,7/6/2024
7/7/2024,5:26:00 PM,CNR4672172755,Success,CID129124,Prime Sedan,Banashankari,Whitefield,217,135,NULL,NULL,No,NULL,493,UPI,5,4.3,4,#NAME?,Jul,Sun,0,7/7/2024
7/30/2024,4:48:00 PM,CNR5272594548,Canceled by Driver,CID627109,Prime Plus,KR Puram,Marathahalli,NULL,NULL,NULL,Customer was coughing/sick,NULL,NULL,470,NULL,0,0,0,#NAME?,Jul,Tue,1,7/30/2024
7/4/2024,9:47:00 PM,CNR8535011317,Success,CID520411,Bike,Nagarbhavi,Bannerghatta Road,210,90,NULL,NULL,Yes,Customer Demand,155,UPI,27,4.5,3,#NAME?,Jul,Thu,0,7/4/2024
7/1/2024,6:01:00 AM,CNR6548861474,Success,CID523299,Bike,Varthur,Magadi Road,280,60,NULL,NULL,No,NULL,139,Cash,31,3.7,4,#NAME?,Jul,Mon,0,7/1/2024
7/17/2024,5:43:00 PM,CNR3096920957,Success,CID738485,Auto,Devanahalli,Indiranagar,280,25,NULL,NULL,No,NULL,2851,UPI,2,3.8,3,#NAME?,Jul,Wed,0,7/17/2024
7/24/2024,11:02:00 PM,CNR6844255970,Canceled by Customer,CID476455,eBike,Ramamurthy Nagar,Tumkur Road,NULL,NULL,Wrong Address,NULL,NULL,NULL,2638,NULL,0,0,0,#NAME?,Jul,Wed,1,7/24/2024
7/24/2024,11:37:00 AM,CNR5106611023,Success,CID459050,Prime Sedan,MG Road,Hosur Road,147,95,NULL,NULL,Yes,Other Issue,426,UPI,15,3.9,4,#NAME?,Jul,Wed,0,7/24/2024
7/8/2024,5:54:00 PM,CNR4676885596,Success,CID586363,Mini,Hebbal,Marathahalli,196,105,NULL,NULL,No,NULL,579,Cash,20,3.5,4,#NAME?,Jul,Mon,0,7/8/2024
7/2/2024,1:37:00 PM,CNR8282607088,Success,CID421931,Mini,Jayanagar,Yeshwanthpur,175,145,NULL,NULL,No,NULL,358,Cash,42,4.1,5,#NAME?,Jul,Tue,0,7/2/2024
7/21/2024,12:00:00 PM,CNR7249326192,Success,CID719773,Bike,Majestic,Rajarajeshwari Nagar,105,110,NULL,NULL,No,NULL,165,UPI,37,3.7,4,#NAME?,Jul,Sun,0,7/21/2024
7/16/2024,10:06:00 PM,CNR5961372525,Driver Not Found,CID339674,Auto,Peenya,Richmond Town,NULL,NULL,NULL,NULL,NULL,NULL,2684,NULL,0,0,0,#NAME?,Jul,Tue,1,7/16/2024
7/28/2024,1:39:00 AM,CNR5743469846,Success,CID947691,Prime Sedan,Nagarbhavi,Ramamurthy Nagar,301,125,NULL,NULL,No,NULL,145,Credit Card,3,3.6,3,#NAME?,Jul,Sun,0,7/28/2024
7/15/2024,6:16:00 AM,CNR7807535423,Success,CID912142,Prime Plus,Basavanagudi,RT Nagar,70,75,NULL,NULL,No,NULL,336,UPI,13,3.9,3,#NAME?,Jul,Mon,0,7/15/2024
7/20/2024,9:29:00 AM,CNR7127343811,Success,CID440642,Prime SUV,Hulimavu,Sarjapur Road,42,40,NULL,NULL,Yes,Vehicle Breakdown,589,Cash,10,4,4,#NAME?,Jul,Sat,0,7/20/2024
7/28/2024,9:41:00 AM,CNR8143996976,Success,CID263485,Prime Plus,Hulimavu,Richmond Town,70,125,NULL,NULL,No,NULL,184,UPI,19,3.9,4,#NAME?,Jul,Sun,0,7/28/2024
7/22/2024,7:49:00 AM,CNR8265796055,Success,CID667686,eBike,Chickpet,Whitefield,245,60,NULL,NULL,No,NULL,250,UPI,3,5,5,#NAME?,Jul,Mon,0,7/22/2024
7/21/2024,1:56:00 AM,CNR2731832411,Success,CID838782,Prime SUV,Cox Town,Ramamurthy Nagar,266,80,NULL,NULL,No,NULL,342,Cash,33,4,4,#NAME?,Jul,Sun,0,7/21/2024
7/1/2024,12:46:00 PM,CNR5893227620,Success,CID724717,Mini,Electronic City,Padmanabhanagar,70,140,NULL,NULL,No,NULL,665,Cash,24,3.9,3,#NAME?,Jul,Mon,0,7/1/2024
7/14/2024,10:12:00 AM,CNR2900227014,Success,CID843412,Mini,Mysore Road,Banashankari,203,115,NULL,NULL,No,NULL,217,Cash,6,4.4,4,#NAME?,Jul,Sun,0,7/14/2024
7/24/2024,11:31:00 PM,CNR4369876269,Success,CID654749,Prime Sedan,Frazer Town,Bannerghatta Road,63,140,NULL,NULL,No,NULL,358,Credit Card,36,4.6,3,#NAME?,Jul,Wed,0,7/24/2024
7/17/2024,2:34:00 AM,CNR6315774432,Success,CID778590,eBike,Hennur,Kengeri,133,60,NULL,NULL,Yes,Other Issue,206,Cash,17,3.5,4,#NAME?,Jul,Wed,0,7/17/2024
7/16/2024,1:35:00 AM,CNR6359719407,Canceled by Customer,CID132002,Auto,Kammanahalli,Peenya,NULL,NULL,Driver is not moving towards pickup location,NULL,NULL,NULL,336,NULL,0,0,0,#NAME?,Jul,Tue,1,7/16/2024
7/12/2024,5:46:00 PM,CNR9415043355,Success,CID955162,Prime Sedan,Padmanabhanagar,Bellandur,63,140,NULL,NULL,No,NULL,474,UPI,10,4.2,4,#NAME?,Jul,Fri,0,7/12/2024
7/26/2024,2:13:00 PM,CNR7333194442,Success,CID563302,Mini,Indiranagar,JP Nagar,217,50,NULL,NULL,Yes,Other Issue,360,UPI,39,5,4,#NAME?,Jul,Fri,0,7/26/2024
7/5/2024,1:55:00 PM,CNR5730003067,Success,CID180372,Bike,Sahakar Nagar,Shantinagar,294,55,NULL,NULL,No,NULL,157,UPI,27,3.6,3,#NAME?,Jul,Fri,0,7/5/2024
7/26/2024,8:46:00 AM,CNR7722077781,Canceled by Driver,CID390559,Prime Sedan,Ulsoor,Nagarbhavi,NULL,NULL,NULL,Personal & Car related issue,NULL,NULL,644,NULL,0,0,0,#NAME?,Jul,Fri,1,7/26/2024
7/9/2024,5:21:00 PM,CNR8202988828,Success,CID880766,Prime Plus,Indiranagar,Kadugodi,140,55,NULL,NULL,No,NULL,379,UPI,36,4.5,4,#NAME?,Jul,Tue,0,7/9/2024
7/8/2024,3:05:00 PM,CNR2038802889,Success,CID888203,Prime SUV,Ramamurthy Nagar,Ulsoor,91,80,NULL,NULL,No,NULL,451,Cash,8,3.9,5,#NAME?,Jul,Mon,0,7/8/2024
7/9/2024,1:28:00 AM,CNR2100101481,Canceled by Customer,CID479845,Mini,Rajarajeshwari Nagar,Marathahalli,NULL,NULL,Driver is not moving towards pickup location,NULL,NULL,NULL,2681,NULL,0,0,0,#NAME?,Jul,Tue,1,7/9/2024
7/10/2024,6:15:00 AM,CNR1407287806,Canceled by Driver,CID963222,eBike,Langford Town,Sahakar Nagar,NULL,NULL,NULL,Customer related issue,NULL,NULL,577,NULL,0,0,0,#NAME?,Jul,Wed,1,7/10/2024
7/16/2024,6:03:00 PM,CNR5232169923,Canceled by Driver,CID656452,Prime SUV,JP Nagar,Magadi Road,NULL,NULL,NULL,Customer was coughing/sick,NULL,NULL,150,NULL,0,0,0,#NAME?,Jul,Tue,1,7/16/2024
7/23/2024,10:36:00 AM,CNR2926147753,Canceled by Driver,CID297119,Prime Sedan,Bellandur,Hosur Road,NULL,NULL,NULL,More than permitted people in there,NULL,NULL,260,NULL,0,0,0,#NAME?,Jul,Tue,1,7/23/2024
7/28/2024,4:45:00 AM,CNR8926994709,Success,CID335950,Bike,Ulsoor,Koramangala,175,100,NULL,NULL,No,NULL,830,Cash,17,3.1,3,#NAME?,Jul,Sun,0,7/28/2024
7/18/2024,2:29:00 PM,CNR2362099931,Success,CID233154,Prime Plus,Kengeri,Marathahalli,259,130,NULL,NULL,No,NULL,218,Cash,47,3.5,4,#NAME?,Jul,Thu,0,7/18/2024
7/1/2024,8:14:00 PM,CNR8825504314,Success,CID947173,Bike,Hebbal,Malleshwaram,112,140,NULL,NULL,No,NULL,180,UPI,21,4.6,5,#NAME?,Jul,Mon,0,7/1/2024
7/16/2024,6:34:00 PM,CNR3690929103,Success,CID545970,Prime SUV,Bellandur,Mysore Road,91,105,NULL,NULL,No,NULL,100,UPI,43,3.3,4,#NAME?,Jul,Tue,0,7/16/2024
7/26/2024,3:04:00 PM,CNR5273898512,Success,CID888630,Prime Plus,KR Puram,HSR Layout,273,130,NULL,NULL,No,NULL,375,Cash,37,3.6,3,#NAME?,Jul,Fri,0,7/26/2024
